"AccSpeciesName","AccSpeciesID","CD_REF","FAMILLE"
"Orobanche gracilis",39309,111556,"Orobanchaceae"
"Orobanche haenseleri",245616,611037,"Orobanchaceae"
"Orobanche hederae",39310,111561,"Orobanchaceae"
"Orobanche laserpitii-sileris",92046,111585,"Orobanchaceae"
"Orobanche leptantha",356653,788864,"Orobanchaceae"
"Orobanche lutea",39315,111600,"Orobanchaceae"
"Orobanche minor",39316,111614,"Orobanchaceae"
"Orobanche montserratii",442769,611039,"Orobanchaceae"
"Orobanche pubescens",92050,111637,"Orobanchaceae"
"Orobanche rapum-genistae",39321,111647,"Orobanchaceae"
"Orobanche reticulata",39322,111649,"Orobanchaceae"
"Orobanche rigens",442779,111651,"Orobanchaceae"
"Orobanche salviae",39323,111661,"Orobanchaceae"
"Orobanche sanguinea",92051,111664,"Orobanchaceae"
"Orobanche serbica",245648,611038,"Orobanchaceae"
"Orobanche teucrii",39324,111686,"Orobanchaceae"
"Orthilia secunda",39339,111771,"Ericaceae"
"Oryza sativa",39381,111793,"Poaceae"
"Osmunda regalis",39427,111815,"Osmundaceae"
"Osteospermum ecklonis",39450,111823,"Asteraceae"
"Osyris alba",39476,111840,"Santalaceae"
"Oxalis acetosella",39564,111859,"Oxalidaceae"
"Oxalis articulata",39569,111863,"Oxalidaceae"
"Oxalis bowiei",245940,1019488,"Oxalidaceae"
"Oxalis corniculata",39576,111876,"Oxalidaceae"
"Oxalis debilis",39579,111879,"Oxalidaceae"
"Oxalis dillenii",39581,111881,"Oxalidaceae"
"Oxalis latifolia",39588,111897,"Oxalidaceae"
"Oxalis stricta",39598,111921,"Oxalidaceae"
"Oxybasis chenopodioides",246051,717358,"Amaranthaceae"
"Oxybasis glauca",357761,717359,"Amaranthaceae"
"Oxybasis rubra",357762,717361,"Amaranthaceae"
"Oxybasis urbica",357763,717362,"Amaranthaceae"
"Oxyria digyna",39638,111960,"Polygonaceae"
"Oxytropis amethystea",39649,111972,"Fabaceae"
"Oxytropis campestris",39653,111974,"Fabaceae"
"Oxytropis fetida",92206,111976,"Fabaceae"
"Oxytropis foucaudii",246129,111977,"Fabaceae"
"Oxytropis halleri",39665,111980,"Fabaceae"
"Oxytropis helvetica",92207,111981,"Fabaceae"
"Oxytropis jacquinii",39668,111986,"Fabaceae"
"Oxytropis lapponica",39670,111987,"Fabaceae"
"Oxytropis neglecta",92211,111992,"Fabaceae"
"Oxytropis pilosa",39680,111996,"Fabaceae"
"Oxytropis xerophila",357931,717363,"Fabaceae"
"Paeonia mascula",39792,112038,"Paeoniaceae"
"Paeonia officinalis",39795,112042,"Paeoniaceae"
"Paliurus spina-christi",39891,112061,"Rhamnaceae"
"Pallenis maritima",92323,112064,"Asteraceae"
"Pallenis spinosa",39892,112065,"Asteraceae"
"Pancratium illyricum",92338,112069,"Amaryllidaceae"
"Pancratium maritimum",39903,112070,"Amaryllidaceae"
"Panicum capillare",39959,112111,"Poaceae"
"Panicum dichotomiflorum",39973,112130,"Poaceae"
"Panicum hillmanii",40002,112160,"Poaceae"
"Panicum miliaceum",40033,112195,"Poaceae"
"Panicum repens",40085,112233,"Poaceae"
"Panicum schinzii",40095,112239,"Poaceae"
"Panicum virgatum",40121,112259,"Poaceae"
"Papaver cambricum",246862,112293,"Papaveraceae"
"Papaver dubium",40152,112303,"Papaveraceae"
"Papaver pinnatifidum",40187,112347,"Papaveraceae"
"Papaver rhoeas",40195,112355,"Papaveraceae"
"Papaver somniferum",40199,112364,"Papaveraceae"
"Paradisea liliastrum",40227,112391,"Asparagaceae"
"Paragymnopteris marantae",443949,610859,"Pteridaceae"
"Parapholis filiformis",40249,112396,"Poaceae"
"Parapholis incurva",40250,112397,"Poaceae"
"Parapholis marginata",92509,112398,"Poaceae"
"Parapholis strigosa",40251,112400,"Poaceae"
"Paraserianthes lophantha",40265,112401,"Fabaceae"
"Parentucellia latifolia",40301,112404,"Orobanchaceae"
"Parietaria judaica",40305,112410,"Urticaceae"
"Parietaria lusitanica",92532,112411,"Urticaceae"
"Parietaria officinalis",40307,112413,"Urticaceae"
"Paris quadrifolia",40337,112421,"Melanthiaceae"
"Parnassia palustris",40381,112426,"Celastraceae"
"Paronychia arabica",92555,112428,"Caryophyllaceae"
"Paronychia argentea",40390,112429,"Caryophyllaceae"
"Paronychia capitata",40392,112431,"Caryophyllaceae"
"Paronychia echinulata",247077,112439,"Caryophyllaceae"
"Paronychia kapela",40394,112447,"Caryophyllaceae"
"Paronychia polygonifolia",92560,112453,"Caryophyllaceae"
"Parthenocissus quinquefolia",40428,112465,"Vitaceae"
"Parthenocissus tricuspidata",40430,112467,"Vitaceae"
"Paspalum dilatatum",40457,112482,"Poaceae"
"Paspalum distichum",40458,112483,"Poaceae"
"Paspalum notatum",40469,446320,"Poaceae"
"Paspalum vaginatum",40488,112515,"Poaceae"
"Passiflora caerulea",92613,112536,"Passifloraceae"
"Pastinaca sativa",40533,112550,"Apiaceae"
"Patzkea paniculata",247597,717369,"Poaceae"
"Paulownia tomentosa",40581,112560,"Paulowniaceae"
"Pedicularis ascendens",92671,112568,"Orobanchaceae"
"Pedicularis cenisia",92673,112573,"Orobanchaceae"
"Pedicularis comosa",64715,112574,"Orobanchaceae"
"Pedicularis foliosa",40693,112577,"Orobanchaceae"
"Pedicularis gyroflexa",40695,997256,"Orobanchaceae"
"Pedicularis kerneri",64717,112584,"Orobanchaceae"
"Pedicularis mixta",92693,112586,"Orobanchaceae"
"Pedicularis palustris",40701,112590,"Orobanchaceae"
"Pedicularis pyrenaica",92698,112591,"Orobanchaceae"
"Pedicularis recutita",40702,112592,"Orobanchaceae"
"Pedicularis rosea",92700,112595,"Orobanchaceae"
"Pedicularis rostratospicata",61599,159777,"Orobanchaceae"
"Pedicularis sylvatica",40711,112601,"Orobanchaceae"
"Pedicularis tuberosa",40713,112602,"Orobanchaceae"
"Pedicularis verticillata",40714,112604,"Orobanchaceae"
"Peganum harmala",40719,112628,"Nitrariaceae"
"Pelargonium inquinans",360979,112633,"Geraniaceae"
"Pelargonium zonale",40789,639061,"Geraniaceae"
"Peltaria alliacea",40812,112645,"Brassicaceae"
"Pentaglottis sempervirens",40956,112669,"Boraginaceae"
"Perideridia americana",249151,610861,"Apiaceae"
"Periploca graeca",41107,112712,"Apocynaceae"
"Persicaria amphibia",41183,112727,"Polygonaceae"
"Persicaria decipiens",41188,112735,"Polygonaceae"
"Persicaria dubia",41189,112736,"Polygonaceae"
"Persicaria hydropiper",41190,112739,"Polygonaceae"
"Persicaria lapathifolia",41191,112741,"Polygonaceae"
"Persicaria maculosa",41193,112745,"Polygonaceae"
"Persicaria minor",41194,112746,"Polygonaceae"
"Persicaria orientalis",41195,112750,"Polygonaceae"
"Petasites albus",41260,112778,"Asteraceae"
"Petasites hybridus",41263,112783,"Asteraceae"
"Petasites paradoxus",41267,112788,"Asteraceae"
"Petasites pyrenaicus",249345,112790,"Asteraceae"
"Petrocallis pyrenaica",41282,112803,"Brassicaceae"
"Petrorhagia dubia",92986,112806,"Caryophyllaceae"
"Petrorhagia nanteuilii",41300,112807,"Caryophyllaceae"
"Petrorhagia prolifera",41301,112808,"Caryophyllaceae"
"Petrorhagia saxifraga",41302,112809,"Caryophyllaceae"
"Petrosedum amplexicaule",445075,112811,"Crassulaceae"
"Petrosedum forsterianum",445077,112813,"Crassulaceae"
"Petrosedum rupestre",445080,112816,"Crassulaceae"
"Petrosedum sediforme",445081,112817,"Crassulaceae"
"Petroselinum crispum",41305,112821,"Apiaceae"
"Peucedanum coriaceum",41331,159910,"Apiaceae"
"Peucedanum gallicum",93008,112853,"Apiaceae"
"Peucedanum officinale",41342,112868,"Apiaceae"
"Phacelia tanacetifolia",41399,112915,"Hydrophyllaceae"
"Phagnalon rupestre",41413,112934,"Asteraceae"
"Phagnalon saxatile",41414,112935,"Asteraceae"
"Phagnalon sordidum",70391,112936,"Asteraceae"
"Phalaris aquatica",41424,112972,"Poaceae"
"Phalaris arundinacea",41425,112975,"Poaceae"
"Phalaris brachystachys",41426,112980,"Poaceae"
"Phalaris canariensis",41427,112988,"Poaceae"
"Phalaris coerulescens",41428,608746,"Poaceae"
"Phalaris minor",41430,113007,"Poaceae"
"Phalaris paradoxa",41431,113016,"Poaceae"
"Phalaris truncata",93046,113033,"Poaceae"
"Phaseolus coccineus",41455,113062,"Fabaceae"
"Phaseolus vulgaris",41459,113075,"Fabaceae"
"Phedimus spurius",445315,610868,"Crassulaceae"
"Phedimus stellatus",445316,113076,"Crassulaceae"
"Phegopteris connectilis",41470,113079,"Thelypteridaceae"
"Philadelphus coronarius",41481,113134,"Hydrangeaceae"
"Phillyrea angustifolia",41505,113142,"Oleaceae"
"Phillyrea latifolia",41506,113148,"Oleaceae"
"Phleum alpinum",41540,113175,"Poaceae"
"Phleum arenarium",41541,113178,"Poaceae"
"Phleum hirsutum",41545,113203,"Poaceae"
"Phleum paniculatum",41547,113213,"Poaceae"
"Phleum phleoides",41548,113219,"Poaceae"
"Phleum pratense",41549,113221,"Poaceae"
"Phleum subulatum",41551,113230,"Poaceae"
"Phlomis fruticosa",41558,113239,"Lamiaceae"
"Phlomis herba-venti",41559,113241,"Lamiaceae"
"Phlomis lychnitis",41561,113243,"Lamiaceae"
"Phoenix canariensis",41612,113248,"Arecaceae"
"Phoenix dactylifera",41613,161370,"Arecaceae"
"Phragmites australis",41658,113260,"Poaceae"
"Phyla nodiflora",41673,113294,"Verbenaceae"
"Phyllodoce caerulea",41807,113305,"Ericaceae"
"Phyllostachys aurea",41812,611604,"Poaceae"
"Phyllostachys aureosulcata",93287,788859,"Poaceae"
"Phyllostachys bambusoides",41813,113318,"Poaceae"
"Phyllostachys nigra",41815,113319,"Poaceae"
"Phyllostachys violascens",93319,788860,"Poaceae"
"Phyllostachys viridiglaucescens",250462,162293,"Poaceae"
"Physalis ixocarpa",41841,113327,"Solanaceae"
"Physalis peruviana",41846,113329,"Solanaceae"
"Physalis philadelphica",41847,161577,"Solanaceae"
"Physalis viscosa",41854,113332,"Solanaceae"
"Physocarpus opulifolius",41861,113342,"Rosaceae"
"Physospermum cornubiense",41868,113346,"Apiaceae"
"Physostegia virginiana",41870,1032086,"Lamiaceae"
"Phyteuma betonicifolium",41880,113362,"Campanulaceae"
"Phyteuma charmelii",41881,113367,"Campanulaceae"
"Phyteuma cordatum",93348,113369,"Campanulaceae"
"Phyteuma gallicum",93349,113376,"Campanulaceae"
"Phyteuma globulariifolium",70470,113378,"Campanulaceae"
"Phyteuma hemisphaericum",41882,113381,"Campanulaceae"
"Phyteuma michelii",41884,113386,"Campanulaceae"
"Phyteuma nigrum",41885,113388,"Campanulaceae"
"Phyteuma orbiculare",41886,113389,"Campanulaceae"
"Phyteuma ovatum",41887,113392,"Campanulaceae"
"Phyteuma pyrenaicum",93350,113397,"Campanulaceae"
"Phyteuma serratum",93352,113406,"Campanulaceae"
"Phyteuma spicatum",41893,113407,"Campanulaceae"
"Phytolacca americana",41897,113418,"Phytolaccaceae"
"Phytolacca dioica",41899,113420,"Phytolaccaceae"
"Picea abies",41907,113432,"Pinaceae"
"Picnomon acarna",41950,113446,"Asteraceae"
"Picris hieracioides",41971,113474,"Asteraceae"
"Picris pauciflora",93374,113485,"Asteraceae"
"Picris rhagadioloides",365288,611394,"Asteraceae"
"Pilosella anchusoides",250967,113538,"Asteraceae"
"Pilosella aurantiaca",42011,113508,"Asteraceae"
"Pilosella auriculoides",250974,113509,"Asteraceae"
"Pilosella breviscapa",250979,717377,"Asteraceae"
"Pilosella caespitosa",93393,113513,"Asteraceae"
"Pilosella corymbuloides",250987,717378,"Asteraceae"
"Pilosella cymosa",42012,113515,"Asteraceae"
"Pilosella densiflora",250990,113516,"Asteraceae"
"Pilosella erythrochrista",250992,717379,"Asteraceae"
"Pilosella flagellaris",42013,113519,"Asteraceae"
"Pilosella glacialis",250999,717382,"Asteraceae"
"Pilosella lactucella",42014,113522,"Asteraceae"
"Pilosella officinarum",42016,113525,"Asteraceae"
"Pilosella peleteriana",42017,113527,"Asteraceae"
"Pilosella piloselloides",251030,113529,"Asteraceae"
"Pilosella rothiana",251041,717387,"Asteraceae"
"Pilosella stoloniflora",251049,717390,"Asteraceae"
"Pilosella visianii",251059,113545,"Asteraceae"
"Pilosella ziziana",251061,113546,"Asteraceae"
"Pilularia globulifera",42021,113547,"Marsileaceae"
"Pilularia minuta",93408,113548,"Marsileaceae"
"Pimpinella anisum",42058,113554,"Apiaceae"
"Pimpinella eriocarpa",365454,611395,"Apiaceae"
"Pimpinella lutea",93420,113577,"Apiaceae"
"Pimpinella major",42065,113579,"Apiaceae"
"Pimpinella peregrina",42068,113586,"Apiaceae"
"Pimpinella puberula",365473,611396,"Apiaceae"
"Pimpinella saxifraga",42069,113596,"Apiaceae"
"Pimpinella siifolia",93422,113597,"Apiaceae"
"Pimpinella tragium",42072,113599,"Apiaceae"
"Pinguicula alpina",42087,113609,"Lentibulariaceae"
"Pinguicula corsica",93437,113616,"Lentibulariaceae"
"Pinguicula grandiflora",42088,113620,"Lentibulariaceae"
"Pinguicula leptoceras",93438,113624,"Lentibulariaceae"
"Pinguicula longifolia",365546,113625,"Lentibulariaceae"
"Pinguicula lusitanica",42089,113626,"Lentibulariaceae"
"Pinguicula vulgaris",42090,113639,"Lentibulariaceae"
"Pinus banksiana",42100,159900,"Pinaceae"
"Pinus brutia",42101,162292,"Pinaceae"
"Pinus cembra",42105,113651,"Pinaceae"
"Pinus halepensis",42129,113665,"Pinaceae"
"Pinus mugo",42157,113682,"Pinaceae"
"Pinus nigra",42159,113683,"Pinaceae"
"Pinus pinaster",42166,113689,"Pinaceae"
"Pinus pinea",42167,113690,"Pinaceae"
"Pinus radiata",42174,113696,"Pinaceae"
"Pinus strobus",42184,113702,"Pinaceae"
"Pinus sylvestris",42185,113703,"Pinaceae"
"Pistacia lentiscus",42352,113744,"Anacardiaceae"
"Pistacia terebinthus",42357,113748,"Anacardiaceae"
"Pistia stratiotes",42359,447733,"Araceae"
"Pisum sativum",42360,113778,"Fabaceae"
"Pittosporum tobira",42440,113785,"Pittosporaceae"
"Pittosporum undulatum",42441,113786,"Pittosporaceae"
"Plagius flosculosus",70534,113791,"Asteraceae"
"Plantago afra",42502,113804,"Plantaginaceae"
"Plantago albicans",42503,113805,"Plantaginaceae"
"Plantago alpina",42505,113806,"Plantaginaceae"
"Plantago altissima",42506,113807,"Plantaginaceae"
"Plantago arenaria",42510,113809,"Plantaginaceae"
"Plantago argentea",42511,113810,"Plantaginaceae"
"Plantago atrata",42515,113815,"Plantaginaceae"
"Plantago bellardii",42517,113816,"Plantaginaceae"
"Plantago coronopus",42521,113842,"Plantaginaceae"
"Plantago crassifolia",42522,113843,"Plantaginaceae"
"Plantago lagopus",42540,113889,"Plantaginaceae"
"Plantago lanceolata",42541,113893,"Plantaginaceae"
"Plantago major",42544,113904,"Plantaginaceae"
"Plantago maritima",42545,113905,"Plantaginaceae"
"Plantago media",42546,113906,"Plantaginaceae"
"Plantago monosperma",93679,113914,"Plantaginaceae"
"Plantago sempervirens",42561,113957,"Plantaginaceae"
"Plantago subulata",93685,113975,"Plantaginaceae"
"Plantago virginica",70545,113992,"Plantaginaceae"
"Plantago weldenii",93688,113994,"Plantaginaceae"
"Platanthera algeriensis",366855,114009,"Orchidaceae"
"Platanthera bifolia",42574,114011,"Orchidaceae"
"Platanthera chlorantha",42575,114012,"Orchidaceae"
"Platanus orientalis",42586,114028,"Platanaceae"
"Platycladus orientalis",42606,114037,"Cupressaceae"
"Pleurospermum austriacum",42739,114062,"Apiaceae"
"Plumbago auriculata",42785,114077,"Plumbaginaceae"
"Plumbago europaea",70596,114080,"Plumbaginaceae"
"Poa alpina",42801,114105,"Poaceae"
"Poa annua",42805,114114,"Poaceae"
"Poa badensis",42809,114124,"Poaceae"
"Poa balbisii",93842,114125,"Poaceae"
"Poa bulbosa",42813,114136,"Poaceae"
"Poa cenisia",42817,114151,"Poaceae"
"Poa chaixii",42818,114153,"Poaceae"
"Poa compressa",42822,114160,"Poaceae"
"Poa flaccidula",253350,114209,"Poaceae"
"Poa glauca",42831,114226,"Poaceae"
"Poa hybrida",42840,114243,"Poaceae"
"Poa infirma",42843,114247,"Poaceae"
"Poa laxa",42850,114262,"Poaceae"
"Poa minor",42860,114287,"Poaceae"
"Poa nemoralis",42863,114297,"Poaceae"
"Poa palustris",42865,114312,"Poaceae"
"Poa perconcinna",93890,114321,"Poaceae"
"Poa pratensis",42870,114332,"Poaceae"
"Poa supina",42889,114398,"Poaceae"
"Poa trivialis",42893,114416,"Poaceae"
"Podospermum laciniatum",42976,114468,"Asteraceae"
"Podospermum purpureum",253699,717855,"Asteraceae"
"Podranea ricasoliana",93959,611645,"Bignoniaceae"
"Polemonium caeruleum",43022,114480,"Polemoniaceae"
"Polycnemum arvense",43100,114519,"Amaranthaceae"
"Polycnemum majus",43103,114520,"Amaranthaceae"
"Polygala alpestris",43111,114522,"Polygalaceae"
"Polygala alpina",94027,114523,"Polygalaceae"
"Polygala amarella",43114,114526,"Polygalaceae"
"Polygala calcarea",43120,114539,"Polygalaceae"
"Polygala comosa",43124,114545,"Polygalaceae"
"Polygala curtissii",253861,114548,"Polygalaceae"
"Polygala exilis",94031,114554,"Polygalaceae"
"Polygala monspeliaca",43151,114569,"Polygalaceae"
"Polygala myrtifolia",70633,114572,"Polygalaceae"
"Polygala nicaeensis",43154,114573,"Polygalaceae"
"Polygala rupestris",43168,114586,"Polygalaceae"
"Polygala serpyllifolia",43176,114589,"Polygalaceae"
"Polygala vulgaris",43193,114595,"Polygalaceae"
"Polygaloides chamaebuxus",447822,847197,"Polygalaceae"
"Polygonatum multiflorum",43204,114611,"Asparagaceae"
"Polygonatum odoratum",43205,114612,"Asparagaceae"
"Polygonatum verticillatum",43210,114616,"Asparagaceae"
"Polygonum arenarium",43217,114654,"Polygonaceae"
"Polygonum aviculare",43221,114658,"Polygonaceae"
"Polygonum bellardii",43223,114660,"Polygonaceae"
"Polygonum maritimum",43255,114779,"Polygonaceae"
"Polygonum romanum",70641,114856,"Polygonaceae"
"Polygonum scoparium",94080,114870,"Polygonaceae"
"Polypodium cambricum",94091,114942,"Polypodiaceae"
"Polypodium interjectum",43316,114972,"Polypodiaceae"
"Polypodium vulgare",43323,115016,"Polypodiaceae"
"Polypogon maritimus",94098,115025,"Poaceae"
"Polypogon monspeliensis",43328,115027,"Poaceae"
"Polypogon viridis",43330,115031,"Poaceae"
"Polystichum aculeatum",43406,115041,"Dryopteridaceae"
"Polystichum braunii",43407,115046,"Dryopteridaceae"
"Polystichum lonchitis",43410,115061,"Dryopteridaceae"
"Polystichum setiferum",43416,115076,"Dryopteridaceae"
"Pontederia cordata",43476,115096,"Pontederiaceae"
"Populus alba",43493,115110,"Salicaceae"
"Populus balsamifera",43495,115113,"Salicaceae"
"Populus deltoides",43504,115122,"Salicaceae"
"Populus nigra",43519,115145,"Salicaceae"
"Populus tremula",43532,115156,"Salicaceae"
"Portulaca oleracea",43573,115215,"Portulacaceae"
"Posidonia oceanica",64766,115222,"Posidoniaceae"
"Potamogeton acutifolius",43596,115226,"Potamogetonaceae"
"Potamogeton alpinus",43597,115228,"Potamogetonaceae"
"Potamogeton berchtoldii",43599,115233,"Potamogetonaceae"
"Potamogeton coloratus",43600,115237,"Potamogetonaceae"
"Potamogeton compressus",43601,115240,"Potamogetonaceae"
"Potamogeton crispus",43603,115245,"Potamogetonaceae"
"Potamogeton friesii",43609,115256,"Potamogetonaceae"
"Potamogeton gramineus",43610,115258,"Potamogetonaceae"
"Potamogeton lucens",43613,115270,"Potamogetonaceae"
"Potamogeton natans",43614,115280,"Potamogetonaceae"
"Potamogeton nodosus",43616,115282,"Potamogetonaceae"
"Potamogeton obtusifolius",43617,115286,"Potamogetonaceae"
"Potamogeton perfoliatus",43620,115296,"Potamogetonaceae"
"Potamogeton polygonifolius",43621,115301,"Potamogetonaceae"
"Potamogeton praelongus",43622,115302,"Potamogetonaceae"
"Potamogeton pusillus",43623,115305,"Potamogetonaceae"
"Potamogeton rutilus",43625,115310,"Potamogetonaceae"
"Potamogeton schweinfurthii",254491,717857,"Potamogetonaceae"
"Potamogeton trichoides",43631,115326,"Potamogetonaceae"
"Potentilla alba",43635,115395,"Rosaceae"
"Potentilla alchimilloides",254510,115397,"Rosaceae"
"Potentilla anglica",43636,115400,"Rosaceae"
"Potentilla argentea",43638,115407,"Rosaceae"
"Potentilla aurea",43642,115414,"Rosaceae"
"Potentilla caulescens",43648,115431,"Rosaceae"
"Potentilla cinerea",43651,115437,"Rosaceae"
"Potentilla crantzii",43657,115449,"Rosaceae"
"Potentilla crassinervia",94223,115452,"Rosaceae"
"Potentilla delphinensis",94225,115458,"Rosaceae"
"Potentilla erecta",43663,115470,"Rosaceae"
"Potentilla frigida",43668,115486,"Rosaceae"
"Potentilla grandiflora",43674,115498,"Rosaceae"
"Potentilla heptaphylla",43675,115509,"Rosaceae"
"Potentilla hirta",43677,115515,"Rosaceae"
"Potentilla inclinata",43682,115526,"Rosaceae"
"Potentilla indica",70679,115527,"Rosaceae"
"Potentilla intermedia",43683,115530,"Rosaceae"
"Potentilla micrantha",43690,115554,"Rosaceae"
"Potentilla montana",94235,115560,"Rosaceae"
"Potentilla multifida",43696,115563,"Rosaceae"
"Potentilla neglecta",43697,115566,"Rosaceae"
"Potentilla nitida",94237,115572,"Rosaceae"
"Potentilla nivalis",94238,115573,"Rosaceae"
"Potentilla nivea",43699,115574,"Rosaceae"
"Potentilla norvegica",43700,115575,"Rosaceae"
"Potentilla pedata",70685,611467,"Rosaceae"
"Potentilla pensylvanica",43708,115595,"Rosaceae"
"Potentilla pyrenaica",94242,115619,"Rosaceae"
"Potentilla recta",43715,115620,"Rosaceae"
"Potentilla reptans",43716,115624,"Rosaceae"
"Potentilla saxifraga",94247,115637,"Rosaceae"
"Potentilla sterilis",43724,115655,"Rosaceae"
"Potentilla supina",43728,115669,"Rosaceae"
"Potentilla thuringiaca",43732,115678,"Rosaceae"
"Potentilla valderia",94252,115687,"Rosaceae"
"Poterium verrucosum",448493,115792,"Rosaceae"
"Prangos trifida",70692,115797,"Apiaceae"
"Prasium majus",43971,115800,"Lamiaceae"
"Prenanthes purpurea",44013,115813,"Asteraceae"
"Primula allionii",94421,115833,"Primulaceae"
"Primula elatior",44042,115865,"Primulaceae"
"Primula farinosa",44044,115868,"Primulaceae"
"Primula halleri",94470,115873,"Primulaceae"
