"NOM_VALIDE","CD_REF","SOURCE","SELECTED_TYPOLOGY_ENG"
"Viola canina L., 1753",129529,"Chabert","Medical/Therapeutic"
"Viola odorata L., 1753",129632,"Chabert","Medical/Therapeutic"
"Viola palustris L., 1753",129639,"Chabert","Medical/Therapeutic"
"Viola reichenbachiana Jord. ex Boreau, 1857",129666,"Chabert","Medical/Therapeutic"
"Viola rupestris F.W.Schmidt, 1791",129674,"Chabert","Medical/Therapeutic"
"Viola tricolor L., 1753",129723,"Chabert","Medical/Therapeutic"
"Viscum album L., 1753",129906,"Chabert","Medical/Therapeutic"
"Visnaga daucoides Gaertn., 1788",129910,"Chabert","Medical/Therapeutic"
"Xanthium spinosum L., 1753",130491,"Chabert","Medical/Therapeutic"
"Xanthium strumarium L., 1753",130492,"Chabert","Medical/Therapeutic"
"Ziziphus jujuba Mill., 1768 [nom. cons.]",162352,"Chabert","Medical/Therapeutic"
"Abies alba Mill., 1768",79319,"Chabert","Food and Beverages"
"Acer campestre L., 1753",79734,"Chabert","Food and Beverages"
"Achillea millefolium L., 1753",79908,"Chabert","Food and Beverages"
"Achillea nana L., 1753",79913,"Chabert","Food and Beverages"
"Aegopodium podagraria L., 1753",80322,"Chabert","Food and Beverages"
"Alliaria petiolata (M.Bieb.) Cavara & Grande, 1913",81295,"Chabert","Food and Beverages"
"Allium roseum L., 1753",81499,"Chabert","Food and Beverages"
"Allium schoenoprasum L., 1753",81508,"Chabert","Food and Beverages"
"Allium ursinum L., 1753",81541,"Chabert","Food and Beverages"
"Allium victorialis L., 1753",81543,"Chabert","Food and Beverages"
"Althaea officinalis L., 1753",81856,"Chabert","Food and Beverages"
"Amaranthus retroflexus L., 1753",82018,"Chabert","Food and Beverages"
"Angelica sylvestris L., 1753",82738,"Chabert","Food and Beverages"
"Anthriscus sylvestris (L.) Hoffm., 1814",82952,"Chabert","Food and Beverages"
"Apium graveolens L., 1753",83195,"Chabert","Food and Beverages"
"Arbutus unedo L., 1753",83481,"Chabert","Food and Beverages"
"Arctium lappa L., 1753",83499,"Chabert","Food and Beverages"
"Arctium minus (Hill) Bernh., 1800",83502,"Chabert","Food and Beverages"
"Arctostaphylos uva-ursi (L.) Spreng., 1825",83528,"Chabert","Food and Beverages"
"Argentina anserina (L.) Rydb., 1899",83714,"Chabert","Food and Beverages"
"Artemisia eriantha Ten., 1831",83969,"Chabert","Food and Beverages"
"Artemisia genipi Weber, 1775",83973,"Chabert","Food and Beverages"
"Artemisia glacialis L., 1763",83974,"Chabert","Food and Beverages"
"Artemisia umbelliformis Lam., 1783",84053,"Chabert","Food and Beverages"
"Arundo donax L., 1753",84173,"Chabert","Food and Beverages"
"Asperula cynanchica L., 1753",84306,"Chabert","Food and Beverages"
"Barbarea vulgaris W.T.Aiton, 1812",761965,"Chabert","Food and Beverages"
"Bellis perennis L., 1753",85740,"Chabert","Food and Beverages"
"Berberis vulgaris L., 1753",85774,"Chabert","Food and Beverages"
"Bistorta officinalis Delarbre, 1800",86081,"Chabert","Food and Beverages"
"Blitum bonus-henricus (L.) Rchb., 1832",994837,"Chabert","Food and Beverages"
"Borago officinalis L., 1753",86156,"Chabert","Food and Beverages"
"Campanula patula L., 1753",87690,"Chabert","Food and Beverages"
"Campanula rapunculus L., 1753",87712,"Chabert","Food and Beverages"
"Campanula rotundifolia L., 1753",87720,"Chabert","Food and Beverages"
"Campanula trachelium L., 1753",87742,"Chabert","Food and Beverages"
"Capsella bursa-pastoris (L.) Medik., 1792",87849,"Chabert","Food and Beverages"
"Cardamine pratensis L., 1753",87964,"Chabert","Food and Beverages"
"Carlina acaulis L., 1753",89147,"Chabert","Food and Beverages"
"Carum carvi L., 1753",89250,"Chabert","Food and Beverages"
"Ceratonia siliqua L., 1753",447038,"Chabert","Food and Beverages"
"Chenopodium album L., 1753",90681,"Chabert","Food and Beverages"
"Cichorium intybus L., 1753",91169,"Chabert","Food and Beverages"
"Clematis vitalba L., 1753",91886,"Chabert","Food and Beverages"
"Cormus domestica (L.) Spach, 1834",92488,"Chabert","Food and Beverages"
"Cornus mas L., 1753",92497,"Chabert","Food and Beverages"
"Cotinus coggygria Scop., 1771",92631,"Chabert","Food and Beverages"
"Crataegus azarolus L., 1753",92824,"Chabert","Food and Beverages"
"Crataegus laevigata (Poir.) DC., 1825",92864,"Chabert","Food and Beverages"
"Crataegus monogyna Jacq., 1775",92876,"Chabert","Food and Beverages"
"Crepis sancta (L.) Bornm., 1913",93129,"Chabert","Food and Beverages"
"Crepis vesicaria L., 1753",93157,"Chabert","Food and Beverages"
"Crithmum maritimum L., 1753",93190,"Chabert","Food and Beverages"
"Cyperus longus L., 1753",93967,"Chabert","Food and Beverages"
"Cyperus rotundus L., 1753",94011,"Chabert","Food and Beverages"
"Daucus carota L., 1753",94503,"Chabert","Food and Beverages"
"Dioscorea communis (L.) Caddick & Wilkin, 2002",611652,"Chabert","Food and Beverages"
"Dryas octopetala L., 1753",95461,"Chabert","Food and Beverages"
"Chamaenerion angustifolium (L.) Scop., 1771",90483,"Chabert","Food and Beverages"
"Chamaenerion dodonaei (Vill.) Schur, 1853",1019304,"Chabert","Food and Beverages"
"Epilobium hirsutum L., 1753",96180,"Chabert","Food and Beverages"
"Epilobium montanum L., 1753",96208,"Chabert","Food and Beverages"
"Epilobium tetragonum L., 1753",96271,"Chabert","Food and Beverages"
"Equisetum arvense L., 1753",96508,"Chabert","Food and Beverages"
"Fagus sylvatica L., 1753",97947,"Chabert","Food and Beverages"
"Ficaria verna Huds., 1762",98651,"Chabert","Food and Beverages"
"Ficus carica L., 1753",98653,"Chabert","Food and Beverages"
"Foeniculum vulgare Mill., 1768",98756,"Chabert","Food and Beverages"
"Fragaria vesca L., 1753",98865,"Chabert","Food and Beverages"
"Fraxinus excelsior L., 1753",98921,"Chabert","Food and Beverages"
"Galium mollugo L., 1753",99473,"Chabert","Food and Beverages"
"Galium odoratum (L.) Scop., 1771",99488,"Chabert","Food and Beverages"
"Galium verum L., 1753",99582,"Chabert","Food and Beverages"
"Gentiana lutea L., 1753",99903,"Chabert","Food and Beverages"
"Geum urbanum L., 1753",100225,"Chabert","Food and Beverages"
"Glechoma hederacea L., 1753",100310,"Chabert","Food and Beverages"
"Heracleum sphondylium L., 1753",101300,"Chabert","Food and Beverages"
"Hippophae rhamnoides L., 1753",102863,"Chabert","Food and Beverages"
"Humulus lupulus L., 1753",103031,"Chabert","Food and Beverages"
"Hypericum perforatum L., 1753",103316,"Chabert","Food and Beverages"
"Hypochaeris radicata L., 1753",103375,"Chabert","Food and Beverages"
"Hyssopus officinalis L., 1753",103406,"Chabert","Food and Beverages"
"Imperatoria ostruthium L., 1753",103578,"Chabert","Food and Beverages"
"Juniperus oxycedrus L., 1753",104409,"Chabert","Food and Beverages"
"Lactuca perennis L., 1753",104764,"Chabert","Food and Beverages"
"Lamium album L., 1753",104854,"Chabert","Food and Beverages"
"Lamium maculatum (L.) L., 1763",104889,"Chabert","Food and Beverages"
"Lapsana communis L., 1753",105017,"Chabert","Food and Beverages"
"Laurus nobilis L., 1753",105295,"Chabert","Food and Beverages"
"Malus sylvestris (L.) Mill., 1768",107217,"Chabert","Food and Beverages"
"Malva alcea L., 1753",107224,"Chabert","Food and Beverages"
"Malva moschata L., 1753",107282,"Chabert","Food and Beverages"
"Malva sylvestris L., 1753",107318,"Chabert","Food and Beverages"
"Matricaria chamomilla L., 1753",107440,"Chabert","Food and Beverages"
"Melissa officinalis L., 1753",107992,"Chabert","Food and Beverages"
"Melittis melissophyllum L., 1753",108003,"Chabert","Food and Beverages"
"Mentha arvensis L., 1753",108029,"Chabert","Food and Beverages"
"Mentha pulegium L., 1753",108138,"Chabert","Food and Beverages"
"Myrrhis odorata (L.) Scop., 1771",109161,"Chabert","Food and Beverages"
"Myrtus communis L., 1753",109186,"Chabert","Food and Beverages"
"Nasturtium officinale W.T.Aiton, 1812",109422,"Chabert","Food and Beverages"
"Nigella damascena L., 1753",109625,"Chabert","Food and Beverages"
"Onopordum acanthium L., 1753",110244,"Chabert","Food and Beverages"
"Origanum vulgare L., 1753",111289,"Chabert","Food and Beverages"
"Oxalis acetosella L., 1753",111859,"Chabert","Food and Beverages"
"Parietaria officinalis L., 1753",112413,"Chabert","Food and Beverages"
"Pastinaca sativa L., 1753",112550,"Chabert","Food and Beverages"
"Physalis alkekengi L., 1753",113321,"Chabert","Food and Beverages"
"Pimpinella major (L.) Huds., 1762",113579,"Chabert","Food and Beverages"
"Pinus cembra L., 1753",113651,"Chabert","Food and Beverages"
"Pinus pinea L., 1753",113690,"Chabert","Food and Beverages"
"Plantago coronopus L., 1753",113842,"Chabert","Food and Beverages"
"Plantago lanceolata L., 1753",113893,"Chabert","Food and Beverages"
"Plantago major L., 1753",113904,"Chabert","Food and Beverages"
"Polypodium vulgare L., 1753",115016,"Chabert","Food and Beverages"
"Portulaca oleracea L., 1753",115215,"Chabert","Food and Beverages"
"Potentilla erecta (L.) Raeusch., 1797",115470,"Chabert","Food and Beverages"
"Potentilla reptans L., 1753",115624,"Chabert","Food and Beverages"
"Poterium sanguisorba L., 1753",115789,"Chabert","Food and Beverages"
"Prunus avium (L.) L., 1755",116043,"Chabert","Food and Beverages"
"Prunus spinosa L., 1753",116142,"Chabert","Food and Beverages"
"Pteridium aquilinum (L.) Kuhn, 1879",116265,"Chabert","Food and Beverages"
"Pyrus communis L., 1753",116574,"Chabert","Food and Beverages"
"Quercus ilex L., 1753 [nom. et typ. cons. prop.]",116704,"Chabert","Food and Beverages"
"Quercus petraea (Matt.) Liebl., 1784",521658,"Chabert","Food and Beverages"
"Quercus pubescens Willd., 1796 [nom. et typ. cons.]",116751,"Chabert","Food and Beverages"
"Ribes rubrum L., 1753",117774,"Chabert","Food and Beverages"
"Ribes uva-crispa L., 1753",117787,"Chabert","Food and Beverages"
"Rosa canina L., 1753",118073,"Chabert","Food and Beverages"
"Salvia rosmarinus Spenn., 1835",1027822,"Chabert","Food and Beverages"
"Rubus idaeus L., 1753",119149,"Chabert","Food and Beverages"
"Rumex acetosa L., 1753 [nom. et typ. cons.]",119418,"Chabert","Food and Beverages"
"Rumex alpinus L., 1753 [nom. et typ. cons.]",119435,"Chabert","Food and Beverages"
"Rumex crispus L., 1753",119473,"Chabert","Food and Beverages"
"Rumex obtusifolius L., 1753",119550,"Chabert","Food and Beverages"
"Rumex patientia L., 1753",119558,"Chabert","Food and Beverages"
"Ruscus aculeatus L., 1753",119698,"Chabert","Food and Beverages"
"Salicornia europaea L., 1753",119881,"Chabert","Food and Beverages"
"Salicornia fruticosa (L.) L., 1762",119883,"Chabert","Food and Beverages"
"Salicornia perennis Mill., 1768",119892,"Chabert","Food and Beverages"
"Salvia officinalis L., 1753",120678,"Chabert","Food and Beverages"
"Sambucus nigra L., 1753",120717,"Chabert","Food and Beverages"
"Sambucus racemosa L., 1753",120720,"Chabert","Food and Beverages"
"Satureja montana L., 1753",120908,"Chabert","Food and Beverages"
"Scandix pecten-veneris L., 1753",121449,"Chabert","Food and Beverages"
"Sedum album L., 1753",122106,"Chabert","Food and Beverages"
"Sideritis hyssopifolia L., 1753",123258,"Chabert","Food and Beverages"
"Sinapis alba L., 1753",123711,"Chabert","Food and Beverages"
"Sinapis arvensis L., 1753",123713,"Chabert","Food and Beverages"
"Sisymbrium officinale (L.) Scop., 1772",123863,"Chabert","Food and Beverages"
"Sonchus arvensis L., 1753",124232,"Chabert","Food and Beverages"
"Sorbus aucuparia L., 1753",124308,"Chabert","Food and Beverages"
"Stachys sylvatica L., 1753",124814,"Chabert","Food and Beverages"
"Stellaria media (L.) Vill., 1789",125014,"Chabert","Food and Beverages"
"Symphytum officinale L., 1753",125355,"Chabert","Food and Beverages"
"Taraxacum officinale F.H.Wigg., 1780",717630,"Chabert","Food and Beverages"
"Taxus baccata L., 1753",125816,"Chabert","Food and Beverages"
"Thymus serpyllum L., 1753",126573,"Chabert","Food and Beverages"
"Tilia cordata Mill., 1768",126628,"Chabert","Food and Beverages"
"Tilia platyphyllos Scop., 1771 [nom. et typ. cons.]",126650,"Chabert","Food and Beverages"
"Tragopogon pratensis L., 1753",127029,"Chabert","Food and Beverages"
"Trifolium pratense L., 1753",127439,"Chabert","Food and Beverages"
"Tussilago farfara L., 1753",128042,"Chabert","Food and Beverages"
"Umbilicus rupestris (Salisb.) Dandy, 1948",128215,"Chabert","Food and Beverages"
"Urtica dioica L., 1753",128268,"Chabert","Food and Beverages"
"Vaccinium myrtillus L., 1753",128345,"Chabert","Food and Beverages"
"Vaccinium vitis-idaea L., 1753",128355,"Chabert","Food and Beverages"
"Valerianella locusta (L.) Laterr., 1821",128476,"Chabert","Food and Beverages"
"Verbena officinalis L., 1753",128754,"Chabert","Food and Beverages"
"Viola odorata L., 1753",129632,"Chabert","Food and Beverages"
"Ziziphus jujuba Mill., 1768 [nom. cons.]",162352,"Chabert","Food and Beverages"
"Abies alba Mill., 1768",79319,"Chabert","Other"
"Alnus incana (L.) Moench, 1794",81570,"Chabert","Other"
"Astrantia major L., 1753",84936,"Chabert","Other"
"Betula pendula Roth, 1788",85903,"Chabert","Other"
"Fraxinus excelsior L., 1753",98921,"Chabert","Other"
"Genista cinerea (Vill.) DC., 1805",99735,"Chabert","Other"
"Hedera helix L., 1753",100787,"Chabert","Other"
"Larix decidua Mill., 1768",105042,"Chabert","Other"
"Lavandula angustifolia Mill., 1768",105297,"Chabert","Other"
"Malus sylvestris (L.) Mill., 1768",107217,"Chabert","Other"
"Parietaria officinalis L., 1753",112413,"Chabert","Other"
"Pinus sylvestris L., 1753",113703,"Chabert","Other"
"Prunus avium (L.) L., 1755",116043,"Chabert","Other"
"Rhamnus cathartica L., 1753",117530,"Chabert","Other"
"Ribes uva-crispa L., 1753",117787,"Chabert","Other"
"Rumex alpinus L., 1753 [nom. et typ. cons.]",119435,"Chabert","Other"
"Rumex obtusifolius L., 1753",119550,"Chabert","Other"
"Salix purpurea L., 1753",120189,"Chabert","Other"
"Saponaria officinalis L., 1753",120824,"Chabert","Other"
"Urtica dioica L., 1753",128268,"Chabert","Other"
"Viburnum lantana L., 1753",129083,"Chabert","Other"
"Berberis vulgaris L., 1753",85774,"Chabert","Other"
"Blitum bonus-henricus (L.) Rchb., 1832",994837,"Chabert","Other"
"Chelidonium majus L., 1753",90669,"Chabert","Other"
"Cirsium arvense (L.) Scop., 1772",91289,"Chabert","Other"
"Convolvulus arvensis L., 1753",92302,"Chabert","Other"
"Daucus carota L., 1753",94503,"Chabert","Other"
"Helleborus foetidus L., 1753",101188,"Chabert","Other"
"Heracleum sphondylium L., 1753",101300,"Chabert","Other"
"Juniperus sabina L., 1753",104413,"Chabert","Other"
"Melissa officinalis L., 1753",107992,"Chabert","Other"
"Mentha longifolia (L.) Huds., 1762",108103,"Chabert","Other"
"Sonchus arvensis L., 1753",124232,"Chabert","Other"
"Trifolium alpinum L., 1753",127219,"Chabert","Other"
"Tussilago farfara L., 1753",128042,"Chabert","Other"
"Berberis vulgaris L., 1753",85774,"Chabert","Crafts"
"Betula pendula Roth, 1788",85903,"Chabert","Crafts"
"Buxus sempervirens L., 1753",87143,"Chabert","Crafts"
"Cormus domestica (L.) Spach, 1834",92488,"Chabert","Crafts"
"Cornus mas L., 1753",92497,"Chabert","Crafts"
"Cornus sanguinea L., 1753",92501,"Chabert","Crafts"
"Corylus avellana L., 1753",92606,"Chabert","Crafts"
"Fraxinus excelsior L., 1753",98921,"Chabert","Crafts"
"Juniperus oxycedrus L., 1753",104409,"Chabert","Crafts"
"Larix decidua Mill., 1768",105042,"Chabert","Crafts"
"Malus sylvestris (L.) Mill., 1768",107217,"Chabert","Crafts"
"Picea abies (L.) H.Karst., 1881",113432,"Chabert","Crafts"
"Pinus sylvestris L., 1753",113703,"Chabert","Crafts"
"Populus nigra L., 1753",115145,"Chabert","Crafts"
"Populus tremula L., 1753",115156,"Chabert","Crafts"
"Prunus avium (L.) L., 1755",116043,"Chabert","Crafts"
"Quercus pubescens Willd., 1796 [nom. et typ. cons.]",116751,"Chabert","Crafts"
"Rumex alpinus L., 1753 [nom. et typ. cons.]",119435,"Chabert","Crafts"
"Rumex obtusifolius L., 1753",119550,"Chabert","Crafts"
"Salix caprea L., 1753",119977,"Chabert","Crafts"
"Salix purpurea L., 1753",120189,"Chabert","Crafts"
"Sorbus aucuparia L., 1753",124308,"Chabert","Crafts"
"Spartium junceum L., 1753",124453,"Chabert","Crafts"
"Taxus baccata L., 1753",125816,"Chabert","Crafts"
"Tilia platyphyllos Scop., 1771 [nom. et typ. cons.]",126650,"Chabert","Crafts"
"Viburnum lantana L., 1753",129083,"Chabert","Crafts"
"Narcissus poeticus L., 1753",109291,"Chabert","Cosmetics"
"Arnica montana L., 1753",83874,"Chabert","Other"
"Buxus sempervirens L., 1753",87143,"Chabert","Other"
"Clematis vitalba L., 1753",91886,"Chabert","Other"
"Corylus avellana L., 1753",92606,"Chabert","Other"
"Ilex aquifolium L., 1753",103514,"Chabert","Other"
"Leucanthemum vulgare Lam., 1779",105817,"Chabert","Other"
"Phragmites australis (Cav.) Trin. ex Steud., 1840",113260,"Chabert","Other"
"Primula farinosa L., 1753",115868,"Chabert","Other"
"Prunus spinosa L., 1753",116142,"Chabert","Other"
"Sambucus nigra L., 1753",120717,"Chabert","Other"
"Viscum album L., 1753",129906,"Chabert","Other"
"Acer campestre L., 1753",79734,"Chabert","Other"
"Acer negundo L., 1753",79766,"Chabert","Other"
"Achillea millefolium L., 1753",79908,"Chabert","Other"
"Achillea nana L., 1753",79913,"Chabert","Other"
"Achillea ptarmica L., 1753",79921,"Chabert","Other"
"Adiantum capillus-veneris L., 1753",447951,"Chabert","Other"
"Aegopodium podagraria L., 1753",80322,"Chabert","Other"
"Aethusa cynapium L., 1753",80358,"Chabert","Other"
"Agrimonia eupatoria L., 1753",80410,"Chabert","Other"
"Agrostemma githago L., 1753",80546,"Chabert","Other"
"Ailanthus altissima (Mill.) Swingle, 1916",80824,"Chabert","Other"
"Alchemilla alpina L., 1753",81033,"Chabert","Other"
"Alkanna matthioli Tausch, 1824",81287,"Chabert","Other"
"Allium schoenoprasum L., 1753",81508,"Chabert","Other"
"Alnus glutinosa (L.) Gaertn., 1790",81569,"Chabert","Other"
"Althaea officinalis L., 1753",81856,"Chabert","Other"
"Amaranthus retroflexus L., 1753",82018,"Chabert","Other"
"Ammi majus L., 1753",82130,"Chabert","Other"
"Angelica sylvestris L., 1753",82738,"Chabert","Other"
"Anthyllis vulneraria L., 1753",82999,"Chabert","Other"
"Antirrhinum majus L., 1753",83058,"Chabert","Other"
"Apium graveolens L., 1753",83195,"Chabert","Other"
"Arbutus unedo L., 1753",83481,"Chabert","Other"
"Arctium lappa L., 1753",83499,"Chabert","Other"
"Artemisia absinthium L., 1753",83933,"Chabert","Other"
"Artemisia eriantha Ten., 1831",83969,"Chabert","Other"
"Arum italicum Mill., 1768",84110,"Chabert","Other"
"Arum maculatum L., 1753",84112,"Chabert","Other"
"Arundo donax L., 1753",84173,"Chabert","Other"
"Asplenium adiantum-nigrum L., 1753",84458,"Chabert","Other"
"Borago officinalis L., 1753",86156,"Chabert","Other"
"Calendula arvensis L., 1763",87420,"Chabert","Other"
"Carum carvi L., 1753",89250,"Chabert","Other"
"Cedrus atlantica (Endl.) Manetti ex Carrière, 1855",89452,"Chabert","Other"
"Centaurea benedicta (L.) L., 1763",89531,"Chabert","Other"
"Centaurea calcitrapa L., 1753",89542,"Chabert","Other"
"Centaurea jacea L., 1753",89619,"Chabert","Other"
"Centranthus ruber (L.) DC., 1805",89888,"Chabert","Other"
"Cistus ladanifer L., 1753",91680,"Chabert","Other"
"Colutea arborescens L., 1753",92196,"Chabert","Other"
"Cormus domestica (L.) Spach, 1834",92488,"Chabert","Other"
"Cornus mas L., 1753",92497,"Chabert","Other"
"Cornus sanguinea L., 1753",92501,"Chabert","Other"
"Cotinus coggygria Scop., 1771",92631,"Chabert","Other"
"Crataegus azarolus L., 1753",92824,"Chabert","Other"
"Crataegus monogyna Jacq., 1775",92876,"Chabert","Other"
"Crithmum maritimum L., 1753",93190,"Chabert","Other"
"Cupressus sempervirens L., 1753",93590,"Chabert","Other"
"Cyanus segetum Hill, 1762",93680,"Chabert","Other"
"Cyperus longus L., 1753",93967,"Chabert","Other"
"Cyperus rotundus L., 1753",94011,"Chabert","Other"
"Cytisus scoparius (L.) Link, 1822",94164,"Chabert","Other"
"Dioscorea communis (L.) Caddick & Wilkin, 2002",611652,"Chabert","Other"
