"CD_REF","LB_NOM","FAMILLE","nombre_protections","nombre_reglementations","LRM","LRN","Provence-Alpes-Côte-d'Azur","Limousin","Centre","Poitou-Charentes","Franche-Comté","Aquitaine","Corse","Haute-Normandie","Basse-Normandie","Pays-de-la-Loire","Nord-Pas-de-Calais","Champagne-Ardenne","Picardie","Ile-de-France","Midi-Pyrénées","Auvergne","Bretagne","Bourgogne","Lorraine","Alsace","Rhône-Alpes","Hauts-de-France","harvested"
80190,"Adenostyles leucophylla","Asteraceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,"not harvested"
447951,"Adiantum capillus-veneris","Pteridaceae",7,2,"LC","EN",NA,"LC",NA,"LC","EN","LC","LC",NA,NA,"VU",NA,NA,NA,NA,"LC","CR","NT",NA,NA,NA,"LC",NA,"harvested"
80211,"Adonis aestivalis","Ranunculaceae",1,0,NA,"NT",NA,NA,"CR","CR","RE","RE","RE","RE","RE","RE","RE","CR","CR","CR","EN","EN",NA,"CR","EN","EN","EN",NA,"not harvested"
80212,"Adonis annua","Ranunculaceae",0,0,NA,"LC",NA,NA,"VU","NT","CR","VU","CR","CR","CR","VU","RE","CR","CR","CR","LC","EN",NA,"EN","CR",NA,"EN",NA,"harvested"
80224,"Adonis flammea","Ranunculaceae",1,0,NA,"NT",NA,NA,"CR*","EN","EN","CR*",NA,"CR*",NA,"EN","RE","RE","RE","RE","VU","EN",NA,"EN","CR","CR*","EN",NA,"not harvested"
80238,"Adonis pyrenaica","Ranunculaceae",1,0,NA,"NT",NA,NA,NA,NA,NA,"NT",NA,NA,NA,NA,NA,NA,NA,NA,"RE",NA,NA,NA,NA,NA,NA,NA,"not harvested"
80240,"Adonis vernalis","Ranunculaceae",1,2,NA,"VU","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU",NA,NA,NA,NA,"VU",NA,NA,"harvested"
80243,"Adoxa moschatellina","Viburnaceae",0,0,NA,"LC",NA,"LC","LC","LC","LC","LC",NA,"LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC",NA,"not harvested"
80278,"Aegilops geniculata","Poaceae",0,0,"LC","LC",NA,NA,NA,"RE",NA,"NT","LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
80288,"Aegilops neglecta","Poaceae",0,0,"LC","LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,"NT",NA,NA,NA,NA,NA,"LC",NA,"not harvested"
80302,"Aegilops triuncialis","Poaceae",0,0,"LC","LC",NA,NA,NA,"RE",NA,"CR*",NA,NA,NA,NA,NA,NA,NA,NA,"NT","EN",NA,NA,NA,NA,"LC",NA,"not harvested"
80322,"Aegopodium podagraria","Apiaceae",0,0,NA,"LC",NA,"LC",NA,"LC","LC","LC","NT","LC",NA,"DD","LC","LC","LC","LC","LC","LC",NA,"LC","LC","LC","LC",NA,"harvested"
80329,"Aeluropus littoralis","Poaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,"VU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
80347,"Aethionema monospermum","Brassicaceae",1,1,NA,"VU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
80350,"Aethionema saxatile","Brassicaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,"VU",NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,"LC",NA,"not harvested"
80351,"Aethionema thomasianum","Brassicaceae",1,1,NA,"VU","VU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
80358,"Aethusa cynapium","Apiaceae",0,0,NA,"LC",NA,"LC","LC","LC","LC","LC",NA,"LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC",NA,"harvested"
80410,"Agrimonia eupatoria","Rosaceae",0,0,NA,"LC",NA,"LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC",NA,"harvested"
80417,"Agrimonia procera","Rosaceae",1,0,NA,"LC",NA,"LC","LC","NT","DD","LC",NA,"NT","LC","LC","DD","LC","LC","LC","LC","LC","NT","LC","LC","NT","LC",NA,"harvested"
80446,"Agropyron cristatum","Poaceae",0,0,NA,"EN","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
80546,"Agrostemma githago","Caryophyllaceae",2,0,NA,"LC",NA,"EN","CR","EN","RE","EN","RE","RE","RE","EN","CR","CR","RE","CR","LC","NT","CR","EN","CR*","EN","LC",NA,"harvested"
80564,"Agrostis alpina","Poaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,"LC","RE",NA,NA,NA,NA,"LC",NA,"not harvested"
80590,"Agrostis canina","Poaceae",0,0,"LC","LC",NA,"LC","LC","LC","LC","LC","EN","NT","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC",NA,"not harvested"
80591,"Agrostis capillaris","Poaceae",0,1,NA,"LC",NA,"LC","LC","LC","LC","LC",NA,"LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC",NA,"not harvested"
80593,"Agrostis castellana","Poaceae",1,0,NA,"LC",NA,NA,NA,"DD",NA,"DD","LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
80605,"Agrostis curtisii","Poaceae",1,0,NA,"LC",NA,"NE","NT","LC",NA,"LC",NA,NA,"VU","LC",NA,NA,NA,NA,"NT",NA,"LC",NA,NA,NA,NA,NA,"not harvested"
80639,"Agrostis gigantea","Poaceae",0,0,NA,"LC",NA,"LC","DD","DD","LC","DD",NA,"LC","LC","DD","LC","LC","LC","LC","DD","LC","LC","LC","LC","LC","LC",NA,"not harvested"
80645,"Agrostis hesperica","Poaceae",0,0,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
80729,"Agrostis rupestris","Poaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,"LC","LC",NA,NA,NA,NA,NA,NA,NA,"LC","LC",NA,NA,NA,NA,"LC",NA,"not harvested"
80739,"Agrostis schleicheri","Poaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,"LC",NA,"not harvested"
80741,"Agrostis schraderiana","Poaceae",1,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,"LC",NA,"not harvested"
80759,"Agrostis stolonifera","Poaceae",0,0,"LC","LC",NA,"LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC",NA,"not harvested"
80798,"Agrostis vinealis","Poaceae",0,0,NA,"LC",NA,"LC","DD","LC",NA,"DD",NA,"DD","LC","LC","VU",NA,"DD","DD","DD","DD","LC","VU","DD","LC","DD",NA,"not harvested"
80846,"Aira armoricana","Poaceae",0,0,NA,"LC",NA,NA,NA,"DD",NA,"DD",NA,NA,"DD","DD",NA,NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,"not harvested"
80857,"Aira caryophyllea","Poaceae",0,0,NA,"LC",NA,"LC","LC","LC","LC","LC","LC","LC","LC","LC","NT","EN","NT","LC","LC","LC","DD","LC","LC","LC","LC",NA,"not harvested"
80864,"Aira cupaniana","Poaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CR*",NA,"not harvested"
80871,"Aira elegantissima","Poaceae",1,0,NA,"LC",NA,NA,NA,"EN",NA,"VU","LC",NA,NA,NA,NA,NA,NA,NA,"VU",NA,NA,NA,NA,NA,"LC",NA,"not harvested"
80902,"Aira multiculmis","Poaceae",0,0,NA,"LC",NA,NA,"LC","DD","RE","LC","DD",NA,"DD","LC",NA,"RE",NA,NA,NA,NA,"DD","VU",NA,NA,NA,NA,"not harvested"
80911,"Aira praecox","Poaceae",0,0,NA,"LC",NA,"LC","LC","LC","RE","LC",NA,"LC","LC","LC","LC","EN","LC","LC","LC","LC","LC","LC","EN","NT","LC",NA,"not harvested"
80912,"Aira provincialis","Poaceae",2,0,"LC","LC",NA,NA,NA,NA,NA,NA,"RE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
80923,"Aira tenorei","Poaceae",0,0,"LC","LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
971406,"Airopsis tenella","Poaceae",2,0,"LC","LC",NA,NA,NA,"CR*",NA,"VU","VU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CR",NA,"not harvested"
80978,"Ajuga chamaepitys","Lamiaceae",1,0,NA,"LC",NA,"NT","LC","LC","NT","LC","CR","EN","VU","NT","CR*","NT","NT","LC","LC","LC","RE","LC","NT","EN","LC",NA,"harvested"
80980,"Ajuga genevensis","Lamiaceae",0,0,NA,"LC",NA,"NT","LC","NT","LC","VU",NA,"VU","NT","NT","RE","NT","LC","LC","LC","LC",NA,"LC","NT","LC","LC",NA,"harvested"
80983,"Ajuga iva","Lamiaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
80988,"Ajuga pyramidalis","Lamiaceae",2,0,NA,"LC",NA,"VU","VU","EN",NA,"LC","EN",NA,NA,NA,"RE","RE","RE",NA,"LC","VU",NA,NA,NA,NA,"LC",NA,"harvested"
80990,"Ajuga reptans","Lamiaceae",0,0,NA,"LC",NA,"LC","LC","LC","LC","LC",NA,"LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC",NA,"harvested"
81027,"Alchemilla acutiloba","Rosaceae",0,0,NA,"LC",NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,"harvested"
81032,"Alchemilla alpigena","Rosaceae",0,0,NA,"LC",NA,NA,NA,NA,"LC","LC",NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,"LC",NA,"not harvested"
81033,"Alchemilla alpina","Rosaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,"LC","DD",NA,NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,"LC",NA,"harvested"
81035,"Alchemilla amphisericea","Rosaceae",1,0,NA,"LC",NA,NA,NA,NA,"EN","DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NT",NA,NA,NA,NA,"VU",NA,"not harvested"
81046,"Alchemilla borderei","Rosaceae",0,0,NA,"DD",NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,NA,NA,"not harvested"
81055,"Alchemilla colorata","Rosaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"not harvested"
81057,"Alchemilla conjuncta","Rosaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD","NE",NA,NA,NA,NA,"LC",NA,"not harvested"
81058,"Alchemilla connivens","Rosaceae",0,0,NA,"LC",NA,NA,NA,NA,"DD","DD",NA,NA,NA,NA,NA,NA,NA,NA,"LC","NE",NA,NA,NA,"DD","DD",NA,"not harvested"
717055,"Alchemilla controversa","Rosaceae",0,0,NA,"DD",NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"not harvested"
81059,"Alchemilla coriacea","Rosaceae",0,0,NA,"LC",NA,"NE",NA,NA,"LC","DD",NA,NA,NA,NA,NA,NA,NA,NA,"LC","NE",NA,NA,"DD","DD","LC",NA,"not harvested"
81063,"Alchemilla crinita","Rosaceae",0,0,NA,"LC",NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD","DD",NA,"DD",NA,"not harvested"
81065,"Alchemilla decumbens","Rosaceae",0,0,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"not harvested"
81068,"Alchemilla demissa","Rosaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,"DD","LC",NA,"not harvested"
610822,"Alchemilla diluta","Rosaceae",0,0,NA,"DD",NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
81072,"Alchemilla fallax","Rosaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC","DD",NA,"not harvested"
81073,"Alchemilla filicaulis","Rosaceae",0,0,NA,"LC",NA,"DD",NA,NA,"LC",NA,NA,NA,NA,NA,"EN","VU","RE",NA,"DD","LC",NA,"VU","DD",NA,"DD",NA,"not harvested"
81075,"Alchemilla fissa","Rosaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,"LC",NA,"not harvested"
81076,"Alchemilla flabellata","Rosaceae",1,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC","LC",NA,NA,NA,"VU","LC",NA,"not harvested"
81079,"Alchemilla flexicaulis","Rosaceae",0,0,NA,"LC",NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"not harvested"
81083,"Alchemilla frigens","Rosaceae",0,0,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"not harvested"
81086,"Alchemilla fulgens","Rosaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,NA,NA,"not harvested"
81088,"Alchemilla glabra","Rosaceae",0,0,NA,"LC",NA,"DD",NA,NA,"LC","LC",NA,NA,NA,NA,"NT","VU","RE",NA,"LC","LC",NA,"RE","LC","LC","LC",NA,"not harvested"
717719,"Alchemilla glacialis","Rosaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"not harvested"
81091,"Alchemilla glaucescens","Rosaceae",1,0,NA,"LC",NA,"DD",NA,NA,"LC",NA,"RE",NA,NA,NA,NA,NA,"CR",NA,"NE","LC",NA,NA,"DD","DD","LC",NA,"not harvested"
81092,"Alchemilla glomerulans","Rosaceae",0,0,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"not harvested"
81096,"Alchemilla grossidens","Rosaceae",0,0,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,"not harvested"
81097,"Alchemilla heteropoda","Rosaceae",0,0,NA,"LC",NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"not harvested"
81098,"Alchemilla hoppeana","Rosaceae",1,0,NA,"NT",NA,NA,NA,NA,"VU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EN","NT",NA,"not harvested"
81101,"Alchemilla hybrida","Rosaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,"NE",NA,NA,"DD",NA,"not harvested"
81104,"Alchemilla incisa","Rosaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"not harvested"
81117,"Alchemilla leptoclada","Rosaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
81130,"Alchemilla monticola","Rosaceae",0,0,NA,"LC",NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,"EN",NA,NA,"DD","LC",NA,NA,"LC","LC","LC",NA,"not harvested"
717061,"Alchemilla montserratii","Rosaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
717063,"Alchemilla obscura","Rosaceae",0,0,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"not harvested"
717064,"Alchemilla ozana","Rosaceae",0,0,NA,"DD",NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
81137,"Alchemilla pallens","Rosaceae",0,0,NA,"LC",NA,NA,NA,NA,"NT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,"DD","EN","LC",NA,"not harvested"
81140,"Alchemilla pentaphyllea","Rosaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,"not harvested"
717721,"Alchemilla petiolulans","Rosaceae",0,0,NA,"LC",NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
81142,"Alchemilla plicata","Rosaceae",0,0,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU",NA,"not harvested"
717065,"Alchemilla polatschekiana","Rosaceae",0,0,NA,"DD",NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
717066,"Alchemilla propinqua","Rosaceae",0,0,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"not harvested"
81153,"Alchemilla reniformis","Rosaceae",0,0,NA,"LC",NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,NA,"DD",NA,"not harvested"
81159,"Alchemilla saxatilis","Rosaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,"LC","DD",NA,NA,NA,NA,NA,NA,NA,"LC","LC",NA,NA,NA,NA,"LC",NA,"not harvested"
81161,"Alchemilla schmidelyana","Rosaceae",0,0,NA,"LC",NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD","DD",NA,"not harvested"
81166,"Alchemilla splendens","Rosaceae",0,0,NA,"DD",NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,NA,"DD","VU",NA,"not harvested"
608142,"Alchemilla strigosula","Rosaceae",0,0,NA,"LC",NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,"DD","DD",NA,"not harvested"
81170,"Alchemilla subcrenata","Rosaceae",0,0,NA,"LC",NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,"DD",NA,"DD",NA,"not harvested"
717722,"Alchemilla subglobosa","Rosaceae",0,0,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"not harvested"
81171,"Alchemilla subsericea","Rosaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,"LC",NA,"not harvested"
81179,"Alchemilla transiens","Rosaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,"NT",NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,"LC",NA,"not harvested"
81182,"Alchemilla trunciloba","Rosaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"not harvested"
81190,"Alchemilla vetteri","Rosaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,"DD","NT",NA,NA,NA,NA,"LC",NA,"not harvested"
81195,"Alchemilla xanthochlora","Rosaceae",1,0,"LC","LC",NA,"DD",NA,NA,"LC","LC",NA,"VU","RE","RE","LC","LC","NT",NA,"LC","LC",NA,"VU","LC","LC","LC",NA,"not harvested"
81260,"Alisma gramineum","Alismataceae",1,1,"DD","NT",NA,NA,"VU",NA,NA,NA,NA,NA,NA,"EN","VU","LC","CR","RE",NA,NA,NA,"CR","VU","EN","EN",NA,"not harvested"
81263,"Alisma lanceolatum","Alismataceae",1,0,"LC","LC",NA,"EN","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","NT","LC","LC","LC","LC","LC","LC","NT","LC",NA,"not harvested"
81272,"Alisma plantago-aquatica","Alismataceae",0,0,"LC","LC",NA,"LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC",NA,"not harvested"
161879,"Alkanna lutea","Boraginaceae",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
81287,"Alkanna matthioli","Boraginaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EN",NA,"harvested"
81295,"Alliaria petiolata","Brassicaceae",0,0,NA,"LC",NA,"LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC",NA,"harvested"
81297,"Allium acutiflorum","Amaryllidaceae",0,0,"LC","LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
81316,"Allium angulosum","Amaryllidaceae",4,1,NA,"EN","EN",NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,"EN",NA,"EN",NA,NA,NA,"EN",NA,"VU","EN",NA,"not harvested"
81336,"Allium carinatum","Amaryllidaceae",1,0,NA,"LC",NA,NA,NA,NA,"NT",NA,NA,NA,NA,NA,NA,NA,"RE",NA,NA,NA,NA,"DD",NA,"VU","DD",NA,"not harvested"
81341,"Allium chamaemoly","Amaryllidaceae",1,0,"LC","LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
81347,"Allium coloratum","Amaryllidaceae",1,0,NA,"LC",NA,NA,NA,NA,"NT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD","EN",NA,"not harvested"
81350,"Allium commutatum","Amaryllidaceae",1,0,"LC","LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
81355,"Allium consimile","Amaryllidaceae",0,0,NA,"EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,NA,"CR",NA,"not harvested"
81369,"Allium ericetorum","Amaryllidaceae",4,0,"DD","LC",NA,"VU",NA,"NT",NA,"LC",NA,NA,NA,"EN",NA,NA,NA,NA,"LC","EN","RE",NA,NA,NA,NA,NA,"not harvested"
81376,"Allium flavum","Amaryllidaceae",2,0,NA,"LC",NA,"RE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU","LC","VU",NA,NA,NA,NA,"LC",NA,"not harvested"
81378,"Allium flexum","Amaryllidaceae",0,0,NA,"LC",NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,"not harvested"
923594,"Allium longispathum","Amaryllidaceae",0,0,NA,"LC",NA,"NE","LC","DD",NA,"LC","DD",NA,NA,"NT",NA,NA,NA,"CR","LC","NE",NA,NA,NA,NA,"DD",NA,"not harvested"
81423,"Allium lusitanicum","Amaryllidaceae",1,0,NA,"LC",NA,"RE",NA,NA,"LC","LC",NA,NA,NA,NA,NA,NA,NA,NA,"LC","LC",NA,NA,NA,"EN","LC",NA,"not harvested"
81433,"Allium moly","Amaryllidaceae",1,0,"LC","NT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RE",NA,NA,NA,NA,NA,NA,NA,"not harvested"
81439,"Allium moschatum","Amaryllidaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NT",NA,NA,NA,NA,NA,"VU",NA,"not harvested"
81443,"Allium narcissiflorum","Amaryllidaceae",0,0,"DD","LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,"not harvested"
81445,"Allium neapolitanum","Amaryllidaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,"NT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
81449,"Allium nigrum","Amaryllidaceae",1,1,NA,"VU","EN",NA,NA,NA,NA,"EN","RE",NA,NA,NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,"VU",NA,NA,"not harvested"
81457,"Allium oleraceum","Amaryllidaceae",0,0,NA,"LC",NA,"DD","LC","LC","LC","LC","LC","NT","LC","LC","VU","LC","LC","LC","LC","LC",NA,"LC","LC","LC","LC",NA,"not harvested"
81459,"Allium oporinanthum","Amaryllidaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"not harvested"
81463,"Allium pallens","Amaryllidaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,"CR*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
81468,"Allium parciflorum","Amaryllidaceae",0,0,"LC","LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
